TIPO_VENTA,DOCUMENTO,CORRELATIVO,CODIGO,RAZON_SOCIAL,TIPO_CLIENTE,SKU,ARTICULO,G_PROVEEDOR,ACCTCODEN2,N1,N11,N2,N21,N3,N31,N4,N41,COMERCIAL,ALM,CANT,U#M#,T/C,COSTO,C_TOTAL,P_UNIT,P_TRAS_DESC,V_TOTAL,UTILIDAD
Venta Stock,01 - FACTURA,F001-0022907,C000340,POLIACRILART CIA. LTDA.,Nacional,A000964,OPTIFLO M2600 VF - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"3,231","129,24","4,5","4,5",180,"50,76"
Venta Stock,01 - FACTURA,F001-0022896,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,1000,KG,1,"6,827",6827,"8,1","8,1",8100,1273
Venta Stock,01 - FACTURA,F001-0022896,C000109,PINTURAS UNIDAS S.A.,Nacional,A000476,SILIPON RN 6031 - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,100,KG,1,"5,928","592,8","8,6","8,6",860,"267,2"
Venta Stock,01 - FACTURA,F001-0022895,C000109,PINTURAS UNIDAS S.A.,Nacional,A000189,DISPERBYK 193 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,250,KG,1,"7,798","1949,5","13,5","13,5",3375,"1425,5"
Venta Stock,01 - FACTURA,F001-0022895,C000109,PINTURAS UNIDAS S.A.,Nacional,A000189,DISPERBYK 193 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,"21,5",KG,1,"7,798","167,657","13,5","13,5","290,25","122,593"
Venta Stock,01 - FACTURA,F001-0022894,C000579,PINTCOLOR CIA.LTDA.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"8,039","160,78","13,5","13,5",270,"109,22"
Venta Stock,01 - FACTURA,F001-0022894,C000579,PINTCOLOR CIA.LTDA.,Nacional,A000750,DIOXIDO DE TITANIO KRONOS 2360 - 25 KG,KRONOS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,125,KG,1,"3,632",454,"4,9","4,9","612,5","158,5"
Venta Stock,01 - FACTURA,F001-0022893,C000132,SAILORPAINT S.A.,Nacional,A000021,BYK 077 - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"15,688","313,76","22,5","22,5",450,"136,24"
Venta Stock,01 - FACTURA,F001-0022893,C000132,SAILORPAINT S.A.,Nacional,A000153,BYK 358N - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"14,933","373,325","24,12","24,12",603,"229,675"
Venta Stock,01 - FACTURA,F001-0022892,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A000146,BYK 300 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"11,415","228,3","15,8","15,8",316,"87,7"
Venta Stock,01 - FACTURA,F001-0022891,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000360,NATROSOL 250 HBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"68,041",KG,1,"6,259","425,868619","8,4","8,4","571,5444","145,675781"
Venta Stock,01 - FACTURA,F001-0022891,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000142,BYK 066N - 155 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"10,605","212,1","18,9","18,9",378,"165,9"
Venta Stock,01 - FACTURA,F001-0022887,C000024,CIPEQ CIA. LTDA.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,600,KG,1,"8,038","4822,8","11,1","11,1",6660,"1837,2"
Venta Stock,01 - FACTURA,F001-0022887,C000024,CIPEQ CIA. LTDA.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,199,KG,1,"8,122","1616,278","11,1","11,1","2208,9","592,622"
Venta Stock,01 - FACTURA,F001-0022874,C000060,INDUALCA S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,400,KG,1,"3,293","1317,2","4,55","4,55",1820,"502,8"
Venta Stock,01 - FACTURA,F001-0022872,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,625,KG,1,"4,346","2716,25","4,75","4,75","2968,75","252,5"
Venta Stock,01 - FACTURA,F001-0022866,C000034,ECUABARNICES S.A.,Nacional,A001067,PIGMENTO NEGRO DE HUMO RAVEN 880 - 20 KG,BIRLA CARBON,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,80,KG,1,"2,358","188,64","2,8","2,8",224,"35,36"
Venta Stock,01 - FACTURA,F001-0022864,C000024,CIPEQ CIA. LTDA.,Nacional,A000758,BYK 022 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"14,416","360,4","18,99","18,99","474,75","114,35"
Venta Stock,01 - FACTURA,F001-0022864,C000024,CIPEQ CIA. LTDA.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"3,293","65,86","5,1","5,1",102,"36,14"
Venta Stock,01 - FACTURA,F001-0022847,C000002,ADHEPLAST S.A.,Nacional,A001002,ANTITERRA 205 - 175 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,350,KG,1,"9,846","3446,1","11,65","11,65","4077,5","631,4"
Venta Stock,01 - FACTURA,F001-0026776,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A000583,BYK 065 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"11,591","289,775",17,17,425,"135,225"
Venta Stock,01 - FACTURA,F001-0026768,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"4,455","178,2","5,5","5,5",220,"41,8"
Venta Stock,01 - FACTURA,F001-0026768,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000954,DCC GREEN 4407 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,25,KG,1,"10,512","262,8","12,9","12,9","322,5","59,7"
Venta Stock,01 - FACTURA,F001-0026768,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001505,SINCOL PR 52:2 3263-002 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"7,856","196,4","13,5","13,5","337,5","141,1"
Venta Stock,01 - FACTURA,F001-0026764,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001253,BYK 4510 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"11,187","279,675","14,1","14,1","352,5","72,825"
Venta Stock,01 - FACTURA,F001-0026763,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A001253,BYK 4510 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"11,187","279,675","14,6","14,6",365,"85,325"
Venta Stock,01 - FACTURA,F001-0026756,C000109,PINTURAS UNIDAS S.A.,Nacional,A000477,CULMINAL 35000 P1R - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,700,KG,1,"6,822","4775,4","8,55","8,55",5985,"1209,6"
Venta Stock,01 - FACTURA,F001-0026756,C000109,PINTURAS UNIDAS S.A.,Nacional,A000476,SILIPON RN 6031 - 25 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,200,KG,1,"6,7",1340,"8,7","8,7",1740,400
Venta Stock,01 - FACTURA,F001-0026743,C000060,INDUALCA S.A.,Nacional,A000198,L 1653 - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"18,218","364,36","27,5","27,5",550,"185,64"
Venta Stock,01 - FACTURA,F001-0026738,C000107,PINTURAS ECUATORIANAS S.A. PINTUCO,Nacional,A001400,BYK 037 - 185 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"2,633","52,66","3,5","3,5",70,"17,34"
Venta Stock,01 - FACTURA,F001-0026735,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,400,KG,1,"4,94",1976,"4,99","4,99",1996,20
Venta Stock,01 - FACTURA,F001-0026728,C000132,SAILORPAINT S.A.,Nacional,A000153,BYK 358N - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"16,826","420,65","24,12","24,12",603,"182,35"
Venta Stock,01 - FACTURA,F001-0026728,C000132,SAILORPAINT S.A.,Nacional,A001399,RHEOBYK 410 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,40,KG,1,"17,185","687,4","30,26","30,26","1210,4",523
Venta Stock,01 - FACTURA,F001-0026720,C000190,PINTURAS LIDER PINLID CIA. LTDA.,Nacional,A001162,BYK 052 N - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,4,KG,1,"7,75",31,"9,5","9,5",38,7
Venta Stock,01 - FACTURA,F001-0026718,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000360,NATROSOL 250 HBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"68,04",KG,1,"6,248","425,11392","8,65","8,65","588,546","163,43208"
Venta Stock,01 - FACTURA,F001-0026718,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,60,KG,1,"4,455","267,3","5,5","5,5",330,"62,7"
Venta Stock,01 - FACTURA,F001-0026709,C000095,PINTURAS IMPERIAL CIA. LTDA.,Nacional,A000373,CULMINAL 20000 S - 20 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,100,KG,1,"13,188","1318,8","18,9","18,9",1890,"571,2"
Venta Stock,01 - FACTURA,F001-0026704,C000579,PINTCOLOR CIA.LTDA.,Nacional,A001056,NATROSOL 250 HHBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"45,36",KG,1,"5,646","256,10256","7,85","7,85","356,076","99,97344"
Venta Stock,01 - FACTURA,F001-0026703,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,100,KG,1,"4,94",494,"5,35","5,35",535,41
Venta Stock,01 - FACTURA,F001-0026698,C000034,ECUABARNICES S.A.,Nacional,A001397,BYK 390 - 170 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,340,KG,1,"13,778","4684,52","16,99","16,99","5776,6","1092,08"
Venta Stock,01 - FACTURA,F001-0026698,C000034,ECUABARNICES S.A.,Nacional,A000546,BYK 390 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,150,KG,1,"15,188","2278,2","16,99","16,99","2548,5","270,3"
Venta Stock,01 - FACTURA,F001-0026698,C000034,ECUABARNICES S.A.,Nacional,A001157,CERA ACUMIST 1812 - 20 KG,HONEYWELL SA,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,907,700,KG,1,"10,576","7403,2","13,75","13,75",9625,"2221,8"
Venta Stock,01 - FACTURA,F001-0026693,C000431,SOLUCIONES INTEGRALES PARA SUPERFICIES NEOPINDEC C.A.,Nacional,A001390,DISPERBYK 111 - 18 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,18,KG,1,"26,452","476,136","33,5","33,5",603,"126,864"
Venta Stock,01 - FACTURA,F001-0026686,C000132,SAILORPAINT S.A.,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,375,KG,1,"4,94","1852,5","4,99","4,99","1871,25","18,75"
Venta Stock,01 - FACTURA,F001-0026682,C000060,INDUALCA S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"4,455",891,"5,9","5,9",1180,289
Venta Stock,01 - FACTURA,F001-0026681,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000360,NATROSOL 250 HBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"45,36",KG,1,"6,248","283,40928","8,65","8,65","392,364","108,95472"
Venta Stock,01 - FACTURA,F001-0026681,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"4,455","178,2","5,5","5,5",220,"41,8"
Venta Stock,01 - FACTURA,F001-0026675,C000194,MINERVA S.A.,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"22,68",KG,1,"8,449","191,62332","10,9","10,9","247,212","55,58868"
Venta Stock,01 - FACTURA,F001-0026666,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001504,SINCOL PR 170 3128-001 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"10,869","543,45","13,99","13,99","699,5","156,05"
Venta Stock,01 - FACTURA,F001-0026665,C000722,QUIMICOS & INSUMOS EDSA S.A.S,Nacional,A001504,SINCOL PR 170 3128-001 - 25 KG,SINCOL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"10,869","543,45","13,35","13,35","667,5","124,05"
Venta Stock,01 - FACTURA,F001-0026664,C000255,AMBIENTALTEC CIA. LTDA,Nacional,A000359,NATROSOL 250 H4BR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"521,64",KG,1,"8,449","4407,33636",10,10,"5216,4","809,06364"
Venta Stock,01 - FACTURA,F001-0026662,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000360,NATROSOL 250 HBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"90,72",KG,1,"6,248","566,81856","8,65","8,65","784,728","217,90944"
Venta Stock,01 - FACTURA,F001-0026662,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000142,BYK 066N - 155 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,16,KG,1,"10,889","174,224","18,9","18,9","302,4","128,176"
Venta Stock,01 - FACTURA,F001-0026662,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A000145,BYK 300 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,25,KG,1,"13,21","330,25",18,18,450,"119,75"
Venta Stock,01 - FACTURA,F001-0026662,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,60,KG,1,"4,455","267,3","5,5","5,5",330,"62,7"
Venta Stock,01 - FACTURA,F001-0026662,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001399,RHEOBYK 410 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"17,185","343,7","25,8","25,8",516,"172,3"
Venta Stock,01 - FACTURA,F001-0026661,C000013,APRODIN,Nacional,A000145,BYK 300 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,40,100,KG,1,"13,21",1321,"19,3","19,3",1930,609
Venta Stock,01 - FACTURA,F001-0026661,C000013,APRODIN,Nacional,A000988,BYKANOL A - 155 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,155,KG,1,"6,103","945,965","12,8","12,8",1984,"1038,035"
Venta Stock,01 - FACTURA,F001-0026656,C000272,ZATOTEK S.A.,Nacional,A000029,BYKO CHARTS PANELES NEGROS (PB-5015) - CAJA X 100 UND,BYK INSTRUMENTS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,1,CJ,1,"231,5","231,5",310,310,310,"78,5"
Venta Stock,01 - FACTURA,F001-0026649,C000106,PINTURAS CONDOR S.A,Nacional,A000834,ETERNABRITE 651 PA - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"16,259","650,36","28,5","28,5",1140,"489,64"
Venta Stock,01 - FACTURA,F001-0026645,C000088,MEGAPINTURAS CIA. LTDA,Nacional,A000146,BYK 300 - 180 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,11,20,KG,1,"11,294","225,88","15,6","15,6",312,"86,12"
Venta Stock,01 - FACTURA,F001-0022837,C000105,PINTURAS AMERICA PINTAMER S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"3,293","658,6","4,47","4,47",894,"235,4"
Venta Stock,01 - FACTURA,F001-0022833,C000132,SAILORPAINT S.A.,Nacional,A000182,DISPERBYK 108 - 190 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,190,KG,1,"5,343","1015,17","10,4","10,4",1976,"960,83"
Venta Stock,01 - FACTURA,F001-0022830,C000109,PINTURAS UNIDAS S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,6000,KG,1,"3,293",19758,"4,8","4,8",28800,9042
Venta Stock,01 - FACTURA,F001-0022829,C000272,ZATOTEK S.A.,Nacional,A001088,CLAYTONE AF - 20 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,600,KG,1,"3,293","1975,8","4,55","4,55",2730,"754,2"
Venta Stock,01 - FACTURA,F001-0022829,C000272,ZATOTEK S.A.,Nacional,A000182,DISPERBYK 108 - 190 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,190,KG,1,"5,343","1015,17","7,7","7,7",1463,"447,83"
Venta Stock,01 - FACTURA,F001-0022824,C000002,ADHEPLAST S.A.,Nacional,A001329,GASIL GM2 - 20 KG,PQ SILICAS,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,600,KG,1,"8,103","4861,8","10,85","10,85",6510,"1648,2"
Venta Stock,01 - FACTURA,F001-0024710,C000280,FABRICA DE DILUYENTES Y ADHESIVOS DISTHER C.LTDA. DISTHER,Nacional,A000367,DCC YELLOW 1002 - 25 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,600,KG,1,"4,431","2658,6","4,85","4,85",2910,"251,4"
Venta Stock,01 - FACTURA,F001-0024709,C000272,ZATOTEK S.A.,Nacional,A001078,DCC RED 6005 -20 KG,DCL,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"14,156","283,12","18,98","18,98","379,6","96,48"
Venta Stock,01 - FACTURA,F001-0024706,C000024,CIPEQ CIA. LTDA.,Nacional,A000516,BYK 022 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,200,KG,1,"12,02",2404,"17,35","17,35",3470,1066
Venta Stock,01 - FACTURA,F001-0024704,C000088,MEGAPINTURAS CIA. LTDA,Nacional,A001056,NATROSOL 250 HHBR - 22.680 KG,ASHLAND,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,"68,04",KG,1,"5,661","385,17444","9,95","9,95","676,998","291,82356"
Venta Stock,01 - FACTURA,F001-0024699,C000060,INDUALCA S.A.,Nacional,A000198,L 1653 - 20 KG,SILBERLINE,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,20,KG,1,"18,218","364,36","27,5","27,5",550,"185,64"
Venta Stock,01 - FACTURA,F001-0024691,C000024,CIPEQ CIA. LTDA.,Nacional,A000320,DISPERBYK 2010 - 200 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,400,KG,1,"17,969","7187,6","12,1","12,1",4840,"-2347,6"
Venta Stock,01 - FACTURA,F001-0024689,C000034,ECUABARNICES S.A.,Nacional,A000777,BYK 392 - 25 KG,BYK ADDITIVES,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,50,KG,1,"19,15","957,5","27,4","27,4",1370,"412,5"
Venta Stock,01 - FACTURA,F001-0024681,C000065,INDUSTRIA METAL QUIMICA GALVANO MFP CIA. LTDA.,Nacional,A001259,RAVEN 1010 POWDER - 10 KG,BIRLA CARBON,70,N1000008,Ecuador,N2050000,B2,N3050100,"Pinturas, Tintas y Adhesivos",N4050101,Pinturas,Esteban Flores G.,10,40,KG,1,"3,732","149,28","5,1","5,1",204,"54,72"
